"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",0.9323408178641,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",0.910904656161995,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",0.81209963146372,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",0.836082803058736,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",0.780305745451712,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",0.60117476522265,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",0.491292454601016,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",0.495046051800478,,
"CAN","Canada","DEP","Deprivation","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",1.21552915538998,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2004","2004",11.437366,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2005","2005",10.70007,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",10.212569,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",10.528725,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",10.297795,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",11.792666,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",11.958484,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",11.358025,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",11.262266,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",10.555555,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",11.18061,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",10.898876,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",10.881417,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",9.8394499,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",10.006902,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",9.4659634,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",11.752899,,
"CAN","Canada","DEP","Deprivation","2_4","Youth not in employment, education or training","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",11.347359,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",22.8163972496986,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",22.3035469651222,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",22.8814452886581,"B","Break"
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",20.8084940910339,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",18.9830467104912,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",21.467213332653,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",20.3098103404045,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",21.3866025209427,,
"CAN","Canada","DEP","Deprivation","3_3","Housing cost overburden","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",20.2539816498756,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",3.83253532552936,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",6.10842896379431,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",5.6945368100323,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2010","2010",4.61773447633863,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2011","2011",7.83307364880867,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2012","2012",5.16805141313849,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2013","2013",6.3760611987372,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2014","2014",8.19159496846823,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2015","2015",6.09072524018932,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2016","2016",7.55236274592736,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2017","2017",6.59520991730141,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2018","2018",7.68302778839563,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2019","2019",7.46670831510189,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2020","2020",6.93566379597034,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2021","2021",7.37417173065761,,
"CAN","Canada","DEP","Deprivation","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2022","2022",7.07710851430787,,
"CAN","Canada","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2006","2006",21.4975727630776,,
"CAN","Canada","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2007","2007",22.661668893437,,
"CAN","Canada","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2008","2008",24.1886986588791,,
"CAN","Canada","DEP","Deprivation","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TOT","Total population","2009","2009",22.8027922917936,,
